#,Unnamed: 1,Zip Code,P. Type,Stat,Address,Current Price,BldgDes,Sub,Approx Liv Area,Beds Total,Baths Total,Garage,Pv Pool,Spa,Year Built,Actual Close Date,DOM,price_clean,sqft
1501,2710800,89104,RES,S,1333 Eastwood DR,"$313,000 ",1STORY,SFR,868,3,1,0,N,N,1953,10/17/2025,38,313000.0,868.0
1501,2713561,89129,RES,S,7016 Desert Clover CT,"$312,000 ",1STORY,SFR,"1,260",3,2,2,N,N,1995,12/3/2025,46,312000.0,1260.0
1501,2737161,89040,RES,S,820 Ramos Ranch RD,"$310,000 ",1STORY,SFR,"1,724",3,2,4,N,N,1979,1/6/2026,23,310000.0,1724.0
1501,2729996,89027,RES,S,757 Buena Vista CIR,"$310,000 ",1STORY,SFR,"1,078",3,2,2,N,N,1994,11/26/2025,9,310000.0,1078.0
1501,2727389,89121,RES,S,3942 Maryland AVE,"$310,000 ",1STORY,SFR,"1,470",3,2,2,N,N,1975,12/16/2025,9,310000.0,1470.0
1501,2725126,89101,RES,S,1809 Brady AVE,"$310,000 ",1STORY,SFR,"1,130",3,2,0,N,N,1960,12/3/2025,7,310000.0,1130.0
1501,2723750,89019,RES,S,2725 Pima ST,"$310,000 ",1STORY,SFR,"1,640",3,2,0,N,N,1995,12/17/2025,25,310000.0,1640.0
1501,2723074,89122,RES,S,5279 Mineral Lake DR,"$310,000 ",1STORY,SFR,"1,377",3,2,2,N,N,2001,12/5/2025,7,310000.0,1377.0
1501,2718798,89015,RES,S,116 Maple ST,"$310,000 ",1STORY,SFR,988,3,2,0,N,N,1969,10/14/2025,8,310000.0,988.0
1501,2718187,89081,RES,S,1231 Appaloosa Hills AVE,"$310,000 ",2STORY,SFR,"1,364",3,3,2,N,N,2005,10/21/2025,4,310000.0,1364.0
1501,2718077,89145,RES,S,7820 Sailboat LN,"$310,000 ",1STORY,SFR,"1,596",3,2,2,N,N,1990,10/9/2025,7,310000.0,1596.0
1501,2717014,89052,RES,S,10769 Ackers DR,"$310,000 ",3STORY,SFR,"1,553",3,3,2,N,N,2006,10/14/2025,13,310000.0,1553.0
1501,2715868,89122,RES,S,5129 Midnight Oil DR,"$310,000 ",1STORY,SFR,"1,225",3,2,2,N,N,1999,12/16/2025,83,310000.0,1225.0
1501,2708957,89107,RES,S,4404 Mayflower LN,"$310,000 ",1STORY,SFR,"1,350",3,2,2,Y,Y,1961,11/25/2025,88,310000.0,1350.0
1501,2704691,89115,RES,S,4321 Stockbridge ST,"$310,000 ",2STORY,SFR,"1,347",3,3,2,N,N,2002,10/10/2025,31,310000.0,1347.0
1501,2679849,89110,RES,S,3933 Lighthouse AVE,"$310,000 ",1STORY,SFR,"1,161",3,2,0,N,N,1976,10/10/2025,32,310000.0,1161.0
1501,2716593,89060,RES,S,1101 West Sierra Vista CIR,"$306,000 ",1STORY,SFR,"1,222",3,2,2,N,N,2006,10/23/2025,26,306000.0,1222.0
1501,2707418,89156,RES,S,6071 Big Bend AVE,"$306,000 ",1STORY,SFR,"1,456",3,2,0,N,N,2007,12/2/2025,57,306000.0,1456.0
1501,2711250,89102,RES,S,4117 El Cederal AVE,"$305,000 ",1STORY,SFR,"1,248",3,2,1,N,N,1959,11/26/2025,21,305000.0,1248.0
1501,2709802,89122,RES,S,4940 Mascaro DR,"$305,000 ",1STORY,SFR,"1,225",3,2,2,N,N,2002,12/17/2025,84,305000.0,1225.0
1501,2707044,89106,RES,S,1928 King Hill ST,"$305,000 ",1STORY,SFR,"1,096",3,2,2,N,N,1996,11/17/2025,63,305000.0,1096.0
1501,2702048,89115,RES,S,1766 Molly Meadows ST,"$305,000 ",2STORY,SFR,"1,482",3,3,1,N,N,2010,11/5/2025,77,305000.0,1482.0
1501,2696023,89107,RES,S,604 North Minnesota ST,"$305,000 ","1STORY,1LEVEL",SFR,898,3,1,0,N,N,1955,11/18/2025,111,305000.0,898.0
1501,2568067,89101,RES,S,215 North Bruce ST,"$305,000 ",1STORY,SFR,"1,021",3,1,0,N,N,1943,10/16/2025,543,305000.0,1021.0
1501,2721204,89106,RES,S,1121 West Monroe AVE,"$302,900 ",1STORY,SFR,"1,034",3,2,0,N,N,1956,11/3/2025,12,302900.0,1034.0
1501,2729317,89030,RES,S,400 Rossmoyne AVE,"$302,000 ",1STORY,SFR,988,3,2,1,N,N,1964,12/4/2025,13,302000.0,988.0
1501,2737082,89110,RES,S,3933 Herford LN,"$300,000 ",1STORY,SFR,"1,152",3,2,2,N,N,1987,12/29/2025,4,300000.0,1152.0
1501,2735897,89102,RES,S,4412 Cinderella LN,"$300,000 ",1STORY,SFR,"1,342",3,2,2,Y,N,1963,12/5/2025,1,300000.0,1342.0
1501,2728668,89145,RES,S,8221 Dans Glen PL,"$300,000 ",1STORY,SFR,"1,200",3,2,0,N,N,1990,12/9/2025,5,300000.0,1200.0
1501,2728511,89101,RES,S,1614 Lewis AVE,"$300,000 ",1STORY,SFR,"1,173",3,2,0,N,N,1946,11/26/2025,8,300000.0,1173.0
1501,2728285,89104,RES,S,1027 Laurel AVE,"$300,000 ",1STORY,SFR,"1,296",3,2,0,N,N,1955,11/14/2025,11,300000.0,1296.0
1501,2728014,89048,RES,S,100 Eton ST,"$300,000 ",1STORY,SFR,"1,411",3,3,2,N,N,2022,12/12/2025,35,300000.0,1411.0
1501,2727045,89107,RES,S,425 Blue River DR,"$300,000 ",1STORY,SFR,"1,249",3,2,2,N,Y,1975,12/12/2025,9,300000.0,1249.0
1501,2725507,89121,RES,S,2432 Palma Vista AVE,"$300,000 ",1STORY,SFR,"1,230",3,2,1,N,N,1965,12/3/2025,1,300000.0,1230.0
1501,2720436,89107,RES,S,5924 Iris AVE,"$300,000 ",1STORY,SFR,"1,132",3,2,0,N,N,1963,12/3/2025,0,300000.0,1132.0
1501,2700545,89120,RES,S,5225 Saratoga DR,"$300,000 ",1STORY,SFR,"1,428",3,2,0,N,N,1970,10/10/2025,41,300000.0,1428.0
1501,2707758,89145,RES,S,709 Jonathan Glen WAY,"$299,250 ",1STORY,SFR,"1,200",3,2,0,N,N,1989,12/10/2025,98,299250.0,1200.0
1501,2721331,89032,RES,S,3538 Turchas WAY,"$296,000 ",1STORY,SFR,"1,247",3,2,2,N,N,1997,11/26/2025,2,296000.0,1247.0
1501,2735274,89015,RES,S,103 Cedar ST,"$295,000 ",1STORY,SFR,"1,034",3,1,0,N,N,1954,12/30/2025,17,295000.0,1034.0
1501,2720702,89108,RES,S,3009 Light Wind CT,"$295,000 ",1STORY,SFR,"1,105",3,2,2,N,N,1987,10/14/2025,0,295000.0,1105.0
1501,2709816,89030,RES,S,2621 East Tonopah AVE,"$295,000 ",1STORY,SFR,"1,098",3,2,0,N,N,1954,10/20/2025,23,295000.0,1098.0
1501,2659801,89107,RES,S,6120 Cairo CIR,"$295,000 ",1STORY,SFR,"1,408",3,1,0,N,N,1960,11/14/2025,228,295000.0,1408.0
1501,2699339,89030,RES,S,3204 Emmons AVE,"$294,000 ",1STORY,SFR,"1,286",3,1,0,N,N,1960,10/21/2025,84,294000.0,1286.0
1501,2728410,89106,RES,S,1648 J ST,"$291,000 ",1STORY,SFR,"1,064",3,2,0,N,N,1956,12/11/2025,31,291000.0,1064.0
1501,2733467,89169,RES,S,1719 Vegas Valley DR,"$290,000 ",1STORY,SFR,"1,178",3,2,0,N,N,1961,12/23/2025,20,290000.0,1178.0
1501,2732664,89101,RES,S,236 North 19th ST,"$290,000 ",1STORY,SFR,"1,080",3,2,0,N,N,1949,12/29/2025,30,290000.0,1080.0
1501,2730338,89030,RES,S,2613 Hickey AVE,"$290,000 ",1STORY,SFR,"1,077",3,1,0,N,N,1954,12/10/2025,6,290000.0,1077.0
1501,2729866,89108,RES,S,5908 Forrest Hills LN,"$290,000 ",1STORY,SFR,988,3,2,1,N,N,1963,11/7/2025,7,290000.0,988.0
1501,2729187,89030,RES,S,3402 Lillis CIR,"$290,000 ",1STORY,SFR,"1,012",3,2,1,N,N,1972,12/17/2025,15,290000.0,1012.0
1501,2718548,89029,RES,S,3008 Soledad DR,"$290,000 ",2STORY,SFR,"1,369",3,3,1,N,N,1985,11/24/2025,23,290000.0,1369.0
1501,2701594,89107,RES,S,4709 Alpine PL,"$290,000 ",1STORY,SFR,"1,516",3,2,0,Y,N,1959,11/13/2025,115,290000.0,1516.0
1501,2694317,89040,RES,S,585 West Ingram AVE,"$290,000 ",1STORY,SFR,"1,176",3,2,2,N,N,1974,11/20/2025,76,290000.0,1176.0
1501,2719956,89030,RES,S,2821 Bassler ST,"$287,000 ",1STORY,SFR,999,3,2,1,N,N,1962,11/18/2025,20,287000.0,999.0
1501,2733631,89032,RES,S,1729 Ronzard AVE,"$285,000 ",2STORY,SFR,"1,826",3,3,2,N,N,2013,12/12/2025,9,285000.0,1826.0
1501,2702125,89101,RES,S,2016 Linden AVE,"$285,000 ",1STORY,SFR,"1,023",3,1,0,N,N,1953,11/12/2025,31,285000.0,1023.0
1501,2706962,89101,RES,S,1505 East Ogden AVE,"$282,000 ",1STORY,SFR,996,3,1,0,N,N,1943,12/1/2025,85,282000.0,996.0
1501,2737426,89102,RES,S,3012 Palm Springs WAY,"$281,000 ",1STORY,SFR,"1,575",3,2,0,N,N,1964,12/16/2025,9,281000.0,1575.0
1501,2738466,89156,RES,S,2783 Wild Cactus CT,"$280,000 ",2STORY,SFR,"1,653",3,3,2,N,N,1995,12/19/2025,0,280000.0,1653.0
1501,2726489,89148,RES,S,9085 Maycott AVE,"$280,000 ",2STORY,SFR,"1,390",3,3,1,N,N,2004,11/18/2025,22,280000.0,1390.0
1501,2718111,89048,RES,S,250 East Comstock ST,"$280,000 ",1STORY,SFR,"1,809",3,2,2,N,N,1994,10/21/2025,14,280000.0,1809.0
1501,2716162,89301,RES,S,875 Avenue N,"$280,000 ","1STORY,BASEMNT",SFR,"1,936",3,3,2,N,N,1974,10/17/2025,7,280000.0,1936.0
1501,2710953,89301,RES,S,995 Avenue D,"$280,000 ","1STORY,BASEMNT",SFR,"1,800",3,1,1,N,N,1940,11/21/2025,58,280000.0,1800.0
1501,2708588,89110,RES,S,3701 Strutz AVE,"$280,000 ",1STORY,SFR,"1,022",3,2,2,N,N,1979,12/29/2025,7,280000.0,1022.0
1501,2737362,89107,RES,S,109 Hyacinth LN,"$272,896 ",1STORY,SFR,"1,270",3,2,2,N,N,1964,11/24/2025,0,272896.0,1270.0
1501,2736201,89031,RES,S,3013 Robincrest CT,"$270,000 ",1STORY,SFR,"1,188",3,2,1,Y,Y,2001,12/5/2025,0,270000.0,1188.0
1501,2723559,89106,RES,S,1604 Luning DR,"$270,000 ",1STORY,SFR,"1,776",3,2,0,N,N,1963,12/11/2025,23,270000.0,1776.0
1501,2721789,89032,RES,S,2548 Clayton ST,"$270,000 ",1STORY,SFR,"1,456",3,2,0,N,N,1971,11/7/2025,11,270000.0,1456.0
1501,2709029,89107,RES,S,812 Pyramid DR,"$270,000 ",1STORY,SFR,"1,812",3,2,0,N,N,1956,10/30/2025,48,270000.0,1812.0
1501,2658809,89001,RES,S,734 Bluff ST,"$270,000 ",1STORY,SFR,"1,477",3,2,2,Y,N,2007,10/30/2025,149,270000.0,1477.0
1501,2725882,89156,RES,S,2968 Mount Hope DR,"$267,500 ",1STORY,SFR,"1,147",3,2,2,N,N,1996,10/30/2025,11,267500.0,1147.0
1501,2719933,89121,RES,S,4751 Avenida Del Diablo,"$260,000 ",1STORY,SFR,"1,339",3,2,2,Y,Y,1976,10/30/2025,3,260000.0,1339.0
1501,2720457,89110,RES,S,3933 Harris AVE,"$257,000 ",1STORY,SFR,"1,152",3,2,2,N,N,1988,11/10/2025,39,257000.0,1152.0
1501,2739463,89108,RES,S,5705 Mossman AVE,"$255,000 ",1STORY,SFR,"1,196",3,2,2,N,N,1980,12/23/2025,3,255000.0,1196.0
1501,2692686,89011,RES,S,517 Longtree AVE,"$252,000 ",1STORY,SFR,"1,120",3,2,2,N,N,1980,12/31/2025,179,252000.0,1120.0
1501,2728225,89102,RES,S,4212 El Conlon AVE,"$250,000 ",1STORY,SFR,"1,582",3,2,0,N,N,1963,12/3/2025,0,250000.0,1582.0
1501,2724305,89101,RES,S,228 South 16th ST,"$250,000 ",1STORY,SFR,"1,241",3,1,0,N,N,1942,10/30/2025,17,250000.0,1241.0
1501,2676050,89107,RES,S,6112 Denver CIR,"$250,000 ",1STORY,SFR,988,3,1,0,N,N,1962,11/18/2025,10,250000.0,988.0
1501,2719577,89030,RES,S,2624 East Brooks AVE,"$247,550 ",1STORY,SFR,"1,012",3,1,0,N,N,1964,11/21/2025,66,247550.0,1012.0
1501,2716281,89011,RES,S,1437 Chestnut ST,"$247,000 ",1STORY,SFR,"1,368",3,2,0,N,N,1963,10/30/2025,38,247000.0,1368.0
1501,2722396,89107,RES,S,5326 Evergreen AVE,"$245,000 ",1STORY,SFR,"1,218",3,2,0,N,N,1955,1/2/2026,48,245000.0,1218.0
1501,2728753,89141,RES,S,3076 Scalise CT,"$240,000 ",2STORY,SFR,"1,659",3,3,2,N,N,2003,10/30/2025,0,240000.0,1659.0
1501,2725409,89101,RES,S,316 North 10th ST,"$240,000 ","1STORY,BASEMNT",SFR,"1,274",3,2,0,N,N,1938,11/24/2025,14,240000.0,1274.0
1501,2696627,89101,RES,S,2813 Willoughby AVE,"$240,000 ",1STORY,SFR,"1,269",3,1,0,N,N,1963,10/14/2025,61,240000.0,1269.0
1501,2685049,89030,RES,S,1912 Statz ST,"$235,000 ",1STORY,SFR,"1,242",3,2,0,N,N,1959,10/24/2025,141,235000.0,1242.0
1501,2727407,89015,RES,S,246 Kansas AVE,"$226,000 ",1STORY,SFR,"1,084",3,2,0,N,N,1942,10/27/2025,0,226000.0,1084.0
1501,2737061,89147,RES,S,9699 Villa Lorena AVE,"$220,000 ",2STORY,SFR,"1,458",3,3,1,N,N,2005,12/31/2025,39,220000.0,1458.0
1501,2726438,89030,RES,S,2533 Saint George ST,"$207,000 ",1STORY,SFR,"1,004",3,1,0,N,N,1954,11/17/2025,6,207000.0,1004.0
1501,2733991,89301,RES,S,936 Avenue G,"$203,000 ","1STORY,BASEMNT",SFR,"1,047",3,1,0,N,N,1910,1/2/2026,14,203000.0,1047.0
1501,2734869,89110,RES,S,1205 Stoney Beach ST,"$200,000 ",1STORY,SFR,988,3,2,0,N,N,1972,11/24/2025,0,200000.0,988.0
1501,2732710,89107,RES,S,700 Easy ST,"$200,000 ",1STORY,SFR,"1,204",3,2,0,N,N,1955,12/16/2025,0,200000.0,1204.0
1501,2729425,89106,RES,S,405 Kasper AVE,"$190,000 ",1STORY,SFR,884,3,1,0,N,N,1960,11/10/2025,7,190000.0,884.0
1501,2714298,89122,RES,S,3415 Jewel Cave DR,"$180,000 ",1STORY,SFR,"1,417",3,2,0,N,N,1998,10/10/2025,7,180000.0,1417.0
1501,2693119,89318,RES,S,49 FOURTH,"$176,000 ",1STORY,SFR,"1,134",3,1,0,N,N,1930,11/26/2025,152,176000.0,1134.0
1501,2721063,89048,RES,S,2130 Thousandaire BLVD,"$175,000 ",1STORY,SFR,"2,336",3,2,0,N,N,1985,10/20/2025,8,175000.0,2336.0
1501,2730257,89108,RES,S,1331 Smoke Tree AVE,"$165,000 ",1STORY,SFR,"1,230",3,1,0,N,N,1955,11/10/2025,0,165000.0,1230.0
1501,2713770,89145,RES,S,108 Antelope WAY,"$140,000 ",1STORY,SFR,"1,358",3,2,2,N,N,1976,12/11/2025,5,140000.0,1358.0
1501,2619892,89048,RES,S,5200 Bonnie ST,"$125,000 ",1STORY,SFR,"1,188",3,2,0,N,N,1994,11/17/2025,343,125000.0,1188.0
1501,2729247,89301,RES,S,244 Fay AVE,"$107,800 ","1HALFSTORY,BASEMNT",SFR,"1,557",3,1,1,N,N,1950,12/3/2025,13,107800.0,1557.0
1,2736792,89014,RES,S,1808 Navarre LN,"$500,000 ",1STORY,SFR,"2,022",4,3,1,N,N,1986,12/15/2025,2,500000.0,2022.0
1,2731465,89130,RES,S,5133 Burr Oak DR,"$500,000 ",2STORY,SFR,"2,525",4,3,3,N,N,1996,12/19/2025,14,500000.0,2525.0
1,2730573,89166,RES,S,10422 White Princess AVE,"$500,000 ",2STORY,SFR,"2,318",4,3,2,N,N,2015,11/24/2025,5,500000.0,2318.0
1,2729714,89141,RES,S,10645 Casa Bianca ST,"$500,000 ",2STORY,SFR,"2,967",4,4,2,N,N,2002,12/11/2025,36,500000.0,2967.0
1,2729681,89134,RES,S,2309 Babcock DR,"$500,000 ",2STORY,SFR,"2,080",4,3,2,Y,N,1992,12/15/2025,14,500000.0,2080.0
1,2726524,89148,RES,S,9611 Aberdeen Ridge CT,"$500,000 ",2STORY,SFR,"2,275",4,3,2,N,N,2015,11/12/2025,10,500000.0,2275.0
1,2724800,89118,RES,S,5885 Prospector TRL,"$500,000 ",1STORY,SFR,"2,224",4,3,3,N,N,1999,12/11/2025,29,500000.0,2224.0
1,2724030,89106,RES,S,1310 North Tonopah DR,"$500,000 ",1STORY,SFR,"2,132",4,2,2,N,N,1960,11/24/2025,10,500000.0,2132.0
1,2722298,89129,RES,S,10321 George Hart CT,"$500,000 ",2STORY,SFR,"2,276",4,3,2,N,N,2001,10/28/2025,5,500000.0,2276.0
1,2721868,89129,RES,S,3553 Unique WAY,"$500,000 ",2STORY,SFR,"2,263",4,3,2,Y,N,1995,11/26/2025,34,500000.0,2263.0
1,2719304,89148,RES,S,9632 Abbey Pond AVE,"$500,000 ",2STORY,SFR,"2,275",4,3,2,N,N,2016,10/22/2025,20,500000.0,2275.0
1,2715295,89131,RES,S,7463 Majestic Bay ST,"$500,000 ",2STORY,SFR,"2,332",4,4,3,Y,Y,2002,10/20/2025,22,500000.0,2332.0
1,2712391,89085,RES,S,8128 Devils Canyon ST,"$500,000 ",1STORY,SFR,"2,124",4,3,2,N,N,2007,12/5/2025,56,500000.0,2124.0
1,2709834,89044,RES,S,3212 Jevonda AVE,"$500,000 ",2STORY,SFR,"2,552",4,3,2,N,N,2009,11/10/2025,57,500000.0,2552.0
1,2709549,89166,RES,S,10376 Sadie Blake AVE,"$500,000 ",2STORY,SFR,"2,109",4,3,2,N,N,2022,1/5/2026,110,500000.0,2109.0
1,2703597,89103,RES,S,6880 Casa Linda DR,"$500,000 ",2STORY,SFR,"1,954",4,3,3,Y,N,1974,10/20/2025,62,500000.0,1954.0
1,2702834,89166,RES,S,10761 Skye Lily AVE,"$500,000 ",1STORY,SFR,"1,825",4,3,2,N,N,2020,11/26/2025,89,500000.0,1825.0
1,2699507,89144,RES,S,11032 Sonoma Creek CT,"$500,000 ",2STORY,SFR,"1,718",4,3,2,N,N,2000,11/4/2025,101,500000.0,1718.0
1,2697398,89139,RES,S,9432 Logan Ridge CT,"$500,000 ",2STORY,SFR,"2,290",4,3,2,N,N,2015,11/6/2025,93,500000.0,2290.0
1,2693992,89014,RES,S,1926 Navarre LN,"$500,000 ",2STORY,SFR,"2,268",4,3,2,Y,Y,1981,12/22/2025,120,500000.0,2268.0
1,2663285,89166,RES,S,7110 Brighton Village ST,"$500,000 ",2STORY,SFR,"2,399",4,3,2,Y,Y,2007,12/12/2025,242,500000.0,2399.0
1,2728820,89141,RES,S,10444 Ricordi ST #172,"$499,990 ",2STORY,SFR,"1,865",4,3,2,N,N,2025,11/26/2025,14,499990.0,1865.0
1,2724523,89084,RES,S,7397 Cooper Cove DR #Lot 38,"$499,990 ",2STORY,SFR,"2,436",4,3,2,N,N,2025,12/12/2025,14,499990.0,2436.0
1,2695290,89139,RES,S,9534 Marsh Aster ST,"$499,990 ",2STORY,SFR,"2,069",4,3,2,N,N,2025,10/28/2025,34,499990.0,2069.0
1,2725793,89141,RES,S,10419 Luna Mezzo ST #34,"$499,940 ",2STORY,SFR,"1,865",4,3,2,N,N,2025,11/20/2025,3,499940.0,1865.0
1,2716756,89179,RES,S,7357 Palo Real CT,"$499,900 ",2STORY,SFR,"1,687",4,3,2,Y,Y,2012,10/28/2025,9,499900.0,1687.0
1,2701898,89139,RES,S,4193 Texas Lilac AVE,"$499,750 ",2STORY,SFR,"2,069",4,3,2,N,N,2025,10/28/2025,34,499750.0,2069.0
1,2698183,89002,RES,S,1424 Colt DR,"$499,500 ",2STORY,SFR,"1,983",4,3,2,N,N,1994,11/25/2025,80,499500.0,1983.0
1,2734716,89002,RES,S,389 Cove CT,"$499,000 ",2STORY,SFR,"2,174",4,3,2,N,N,1977,12/24/2025,11,499000.0,2174.0
1,2715266,89178,RES,S,492 Merseyside DR,"$499,000 ",2STORY,SFR,"2,492",4,3,2,N,N,2006,12/15/2025,65,499000.0,2492.0
1,2715100,89110,RES,S,1086 Eastridge WAY,"$499,000 ",2STORY,SFR,"2,796",4,4,3,N,Y,1983,10/14/2025,7,499000.0,2796.0
1,2680874,89084,RES,S,4503 Meteora Ledge AVE,"$499,000 ",2STORY,SFR,"2,415",4,3,2,N,N,2020,10/23/2025,144,499000.0,2415.0
1,2708314,89031,RES,S,5021 Corbindale ST,"$498,140 ",2STORY,SFR,"2,119",4,3,2,N,N,2025,11/13/2025,85,498140.0,2119.0
1,2701053,89141,RES,S,4133 Golden Fleece AVE,"$498,000 ",2STORY,SFR,"1,984",4,3,2,N,N,2023,11/14/2025,78,498000.0,1984.0
1,2696529,89084,RES,S,6569 Cedar Waxwing ST,"$497,999 ",2STORY,SFR,"2,790",4,3,2,N,N,2007,11/12/2025,110,497999.0,2790.0
1,2708439,89084,RES,S,1050 Smiths Island AVE,"$497,950 ",2STORY,SFR,"1,910",4,3,2,N,N,2025,11/20/2025,51,497950.0,1910.0
1,2735469,89002,RES,S,2193 Red Alder ST,"$497,500 ",2STORY,SFR,"2,008",4,3,2,N,N,1998,12/12/2025,3,497500.0,2008.0
1,2723686,89002,RES,S,948 SAN CARLOS CREEK LN,"$497,500 ",1STORY,SFR,"1,884",4,2,3,N,N,2005,12/22/2025,63,497500.0,1884.0
1,2726786,89052,RES,S,968 Wagner Valley ST,"$496,600 ",2STORY,SFR,"2,234",4,3,2,N,N,2009,10/14/2025,0,496600.0,2234.0
1,2714908,89123,RES,S,1893 Donnington CT,"$496,000 ",2STORY,SFR,"2,250",4,3,2,N,N,1996,11/7/2025,25,496000.0,2250.0
1,2692583,89084,RES,S,7132 Sayonara Vista ST,"$495,900 ",2STORY,SFR,"2,264",4,3,2,N,N,2021,11/13/2025,117,495900.0,2264.0
1,2734843,89123,RES,S,8567 Shelly RD,"$495,000 ",1STORY,SFR,"1,627",4,2,3,N,N,1994,11/17/2025,0,495000.0,1627.0
1,2730782,89128,RES,S,8308 Monico Valley CT,"$495,000 ",2STORY,SFR,"2,080",4,3,2,N,N,1994,11/20/2025,5,495000.0,2080.0
1,2727172,89061,RES,S,5331 Deerfield CT,"$495,000 ",1STORY,SFR,"2,217",4,3,4,N,N,2004,11/18/2025,6,495000.0,2217.0
1,2726478,89130,RES,S,5060 Serene Skies ST,"$495,000 ",2STORY,SFR,"1,858",4,3,2,N,N,2024,12/30/2025,51,495000.0,1858.0
1,2726079,89074,RES,S,2439 Avenida Flores,"$495,000 ",2STORY,SFR,"1,724",4,3,2,Y,Y,1994,11/6/2025,4,495000.0,1724.0
1,2720062,89081,RES,S,5614 Midnight Breeze ST,"$495,000 ",2STORY,SFR,"1,975",4,3,2,Y,Y,2004,12/4/2025,51,495000.0,1975.0
1,2719057,89149,RES,S,9214 Avon Park AVE,"$495,000 ",2STORY,SFR,"2,383",4,3,3,N,N,2005,10/14/2025,3,495000.0,2383.0
1,2718399,89123,RES,S,1641 Dark Wolf AVE,"$495,000 ",2STORY,SFR,"2,384",4,3,2,N,N,2005,11/25/2025,41,495000.0,2384.0
1,2717609,89123,RES,S,9338 Coral Berry ST,"$495,000 ",2STORY,SFR,"2,183",4,3,3,Y,N,1999,12/31/2025,85,495000.0,2183.0
1,2717532,89031,RES,S,6133 Turaco ST,"$495,000 ",1STORY,SFR,"2,080",4,2,2,N,N,2017,10/16/2025,11,495000.0,2080.0
1,2713577,89129,RES,S,8708 Western Saddle AVE,"$495,000 ",2STORY,SFR,"2,221",4,3,2,Y,Y,1996,10/15/2025,27,495000.0,2221.0
1,2713476,89011,RES,S,554 Cadence Vista DR,"$495,000 ",2STORY,SFR,"2,318",4,3,2,N,N,2022,12/1/2025,51,495000.0,2318.0
1,2708437,89084,RES,S,1030 Smiths Island AVE,"$494,950 ",2STORY,SFR,"1,910",4,3,2,N,N,2025,10/31/2025,40,494950.0,1910.0
1,2722549,89141,RES,S,3203 Tarantella AVE #Lot 173,"$494,840 ",2STORY,SFR,"1,865",4,3,2,N,N,2025,10/30/2025,13,494840.0,1865.0
1,2698986,89166,RES,S,10228 Water Knot AVE,"$494,000 ",2STORY,SFR,"2,069",4,3,2,N,N,2025,10/28/2025,76,494000.0,2069.0
1,2726179,89011,RES,S,885 Arbor Spring ST,"$493,060 ",2STORY,SFR,"2,001",4,3,2,N,N,2025,12/18/2025,46,493060.0,2001.0
1,2736619,89011,RES,S,1732 Porta Volta,"$492,499 ",2STORY,SFR,"2,405",4,4,2,N,N,2025,12/22/2025,5,492499.0,2405.0
1,2723646,89166,RES,S,10721 Mentesana AVE,"$492,100 ",2STORY,SFR,"3,068",4,3,2,N,N,2010,12/15/2025,53,492100.0,3068.0
1,2674055,89123,RES,S,2195 Merano CT,"$491,000 ",2STORY,SFR,"2,610",4,3,3,N,Y,1997,12/19/2025,208,491000.0,2610.0
1,2731410,89129,RES,S,4061 Browndeer CIR,"$490,000 ",2STORY,SFR,"2,143",4,3,3,Y,N,1989,12/30/2025,27,490000.0,2143.0
1,2729878,89183,RES,S,326 East Neal AVE,"$490,000 ",2STORY,SFR,"2,428",4,3,2,N,N,2014,11/19/2025,15,490000.0,2428.0
1,2728657,89131,RES,S,8333 Willow Basin CT,"$490,000 ",2STORY,SFR,"2,060",4,3,2,N,N,1996,11/14/2025,4,490000.0,2060.0
1,2728591,89015,RES,S,623 Braverwood DR,"$490,000 ",1STORY,SFR,"2,115",4,2,2,Y,Y,1996,12/24/2025,28,490000.0,2115.0
1,2725840,89081,RES,S,1408 Laughing Larkspur AVE,"$490,000 ",1STORY,SFR,"1,812",4,2,3,Y,Y,2003,12/4/2025,26,490000.0,1812.0
1,2724458,89113,RES,S,8184 Warbonnet WAY,"$490,000 ",2STORY,SFR,"1,931",4,3,2,N,N,2009,11/21/2025,26,490000.0,1931.0
1,2721059,89128,RES,S,2009 Interbay ST,"$490,000 ",1STORY,SFR,"2,347",4,3,3,N,Y,1989,12/2/2025,30,490000.0,2347.0
1,2720908,89139,RES,S,9368 Maple Red CT,"$490,000 ",1STORY,SFR,"1,914",4,2,2,N,N,2009,10/23/2025,1,490000.0,1914.0
1,2719891,89178,RES,S,10195 Tait ST,"$490,000 ",2STORY,SFR,"2,233",4,3,2,N,N,2006,12/14/2025,60,490000.0,2233.0
1,2719707,89121,RES,S,4165 Santa Terrasa PL,"$490,000 ",1STORY,SFR,"1,449",4,3,0,Y,N,1973,11/5/2025,3,490000.0,1449.0
1,2718038,89011,RES,S,262 Kobuk AVE,"$490,000 ",2STORY,SFR,"2,001",4,3,2,N,N,2025,12/22/2025,78,490000.0,2001.0
1,2716541,89123,RES,S,1305 Silver Knoll AVE,"$490,000 ",2STORY,SFR,"1,905",4,3,3,N,Y,1997,12/16/2025,64,490000.0,1905.0
1,2714650,89139,RES,S,7521 Mission Palm ST,"$490,000 ",2STORY,SFR,"2,001",4,3,2,N,N,2003,11/17/2025,38,490000.0,2001.0
1,2710071,89122,RES,S,5772 Flying Birdie AVE,"$490,000 ",1STORY,SFR,"2,202",4,2,3,N,N,2007,10/30/2025,41,490000.0,2202.0
